Episode,Cumulative_Reward
533,0.84
534,0.8
535,0.68
536,0.52
537,0.72
538,0.84
539,0.84
540,0.8
541,0.68
542,0.64
543,0.72
544,0.76
545,0.84
546,0.76
547,0.6
548,0.52
549,0.72
550,0.64
551,0.76
552,0.84
553,0.84
554,0.76
555,0.84
556,0.76
557,0.64
558,0.84
559,0.84
560,0.84
561,0.76
562,-1.24
563,0.84
564,0.72
565,0.84
566,0.8
567,0.84
568,0.8
569,0.8
570,0.84
571,0.8
572,0.76
573,0.84
574,0.8
575,0.84
576,0.68
577,0.84
578,0.84
579,0.84
580,0.84
581,0.72
582,0.72
583,0.6
584,0.84
585,0.56
586,0.64
587,0.8
588,0.72
589,0.72
590,0.72
591,0.72
592,0.8
593,0.76
594,0.84
595,0.84
596,0.68
597,0.84
598,0.72
599,0.84
600,0.76
601,0.8
602,0.8
603,0.8
604,0.76
605,0.76
606,0.72
607,0.72
608,0.68
609,0.8
610,0.72
611,0.6
612,0.72
613,0.72
614,0.68
615,0.84
616,0.72
617,0.72
618,0.8
619,0.8
620,0.68
621,0.8
622,0.72
623,0.84
624,0.72
625,0.76
626,0.72
627,0.8
628,0.72
629,0.76
630,0.84
631,0.76
632,0.84
633,0.64
634,0.84
635,0.64
636,0.76
637,0.44
638,0.76
639,0.56
640,0.68
641,-1.2
642,0.8
643,0.72
644,0.84
645,0.76
646,0.8
647,0.8
648,0.84
649,0.76
650,0.84
651,0.72
652,0.64
653,0.76
654,0.72
655,0.84
656,0.84
657,0.72
658,0.64
659,0.64
660,0.84
661,0.68
662,0.68
663,0.72
664,0.8
665,0.6
666,0.68
667,0.72
668,0.56
669,0.76
670,0.8
671,0.84
672,0.6
673,0.84
674,0.72
675,0.76
676,0.56
677,0.8
678,0.8
679,0.84
680,0.84
681,0.76
682,0.84
683,0.8
684,0.64
685,0.84
686,0.8
687,0.64
688,0.76
689,0.8
690,0.76
691,0.72
692,0.84
693,0.76
694,0.68
695,0.76
696,0.64
697,0.84
698,0.64
699,0.68
700,0.64
701,0.8
702,-1.28
703,0.8
704,0.84
705,0.76
706,0.48
707,0.84
708,0.84
709,0.84
710,0.84
711,0.84
712,0.64
713,-1.2
714,0.76
715,0.64
716,0.6
717,0.84
718,0.76
719,0.64
720,0.8
721,0.84
722,0.84
723,0.76
724,0.8
725,0.84
726,0.84
727,0.64
728,0.68
729,0.8
730,0.84
731,0.84
732,0.72
733,0.76
734,0.84
735,0.76
736,0.68
737,0.76
738,0.64
739,0.84
740,0.76
741,0.68
742,0.84
743,0.76
744,0.6
745,0.8
746,0.84
747,0.68
748,0.76
749,0.84
750,0.8
751,0.84
752,0.76
753,0.8
754,-1.2
755,0.84
756,0.56
757,0.8
758,0.52
759,0.84
760,0.84
761,0.84
762,0.72
763,0.84
764,0.84
765,0.76
766,0.84
767,0.64
768,0.72
769,0.8
770,0.84
771,0.8
772,0.8
773,0.64
774,0.68
775,0.52
776,0.64
777,0.8
778,0.8
779,0.84
780,0.84
781,0.8
782,0.8
783,0.84
784,0.64
785,0.84
786,0.84
787,0.84
788,0.64
789,0.56
790,0.68
791,0.76
792,0.72
793,0.84
794,0.6
795,0.68
796,0.84
797,0.84
798,0.8
799,0.84
800,0.8
801,0.68
802,0.6
803,0.8
804,0.6
805,0.72
806,0.8
807,0.8
808,0.84
809,0.84
810,0.8
811,0.84
812,0.6
813,0.76
814,-1.4
815,0.84
816,0.76
817,0.84
818,0.8
819,0.72
820,0.72
821,0.76
822,0.8
823,0.72
824,0.6
825,-1.2
826,0.72
827,0.72
828,0.76
829,0.76
830,0.68
831,0.52
832,0.84
833,0.8
834,0.68
835,0.68
836,0.64
837,0.84
838,0.64
839,0.8
840,0.84
841,0.84
842,0.84
843,0.76
844,0.72
845,0.84
846,0.8
847,0.84
848,0.84
849,0.56
850,0.76
851,0.84
852,0.8
853,0.84
854,0.76
855,0.84
856,0.68
857,0.84
858,0.84
859,0.76
860,0.8
861,0.84
862,0.76
863,0.8
864,0.8
865,0.76
866,0.76
867,0.84
868,0.84
869,0.76
870,0.84
871,0.52
872,0.8
873,0.84
874,0.84
875,0.8
876,0.8
877,0.68
878,0.76
879,0.84
880,-1.2
881,0.8
882,0.8
883,0.68
884,0.8
885,-1.2
886,0.84
887,0.68
888,0.84
889,0.8
890,0.8
891,0.72
892,0.8
893,0.84
894,0.84
895,0.68
896,0.76
897,0.76
898,0.68
899,0.68
900,0.68
901,0.84
902,0.8
903,0.84
904,0.84
905,0.6
906,0.84
907,0.68
908,0.8
909,0.76
910,0.8
911,0.8
912,0.8
913,0.84
914,0.76
915,0.72
916,0.64
917,0.84
918,0.64
919,0.76
920,0.76
921,0.8
922,0.84
923,0.72
924,0.76
925,0.84
926,0.84
927,0.84
928,0.52
929,0.72
930,0.84
931,0.8
932,0.76
933,0.76
934,0.8
935,0.8
936,0.76
937,0.8
938,0.84
939,0.72
940,0.84
941,0.72
942,0.84
943,0.6
944,-1.28
945,0.76
946,0.84
947,0.76
948,0.84
949,0.72
950,0.84
951,0.68
952,0.8
953,0.6
954,0.72
955,0.8
956,0.84
957,0.68
958,0.72
959,0.6
960,0.76
961,0.72
962,0.64
963,0.52
964,0.68
965,0.64
966,0.72
967,0.8
968,0.84
969,0.68
970,0.76
971,0.8
972,0.72
973,0.68
974,0.76
975,0.84
976,0.68
977,0.72
978,0.76
979,0.8
980,0.76
981,0.84
982,0.8
983,0.8
984,-1.28
985,0.8
986,0.84
987,0.8
988,0.84
989,0.76
990,0.76
991,0.84
992,0.72
993,0.84
994,0.8
995,0.76
996,0.68
997,0.64
998,0.72
999,0.72
1000,0.84
1001,0.84
1002,0.72
1003,0.76
1004,-1.36
1005,0.6
1006,0.8
1007,0.76
1008,0.84
1009,0.68
1010,0.8
1011,0.84
1012,0.84
1013,0.84
1014,0.84
1015,0.76
1016,0.84
1017,0.76
1018,0.8
1019,0.8
1020,0.84
1021,0.6
1022,0.84
1023,0.76
1024,0.76
1025,0.72
1026,0.8
1027,0.8
1028,0.84
1029,0.8
1030,0.76
1031,0.84
1032,0.68
1033,0.76
1034,0.76
1035,0.72
1036,0.6
1037,0.8
1038,0.8
1039,0.76
1040,0.8
1041,0.6
1042,0.84
1043,0.84
1044,0.84
1045,0.68
1046,-1.24
1047,0.8
1048,0.64
1049,0.64
1050,0.6
1051,0.52
1052,0.72
1053,0.8
1054,0.84
1055,0.84
1056,0.76
1057,0.72
1058,0.4
1059,0.52
1060,0.64
1061,0.72
1062,0.84
1063,0.84
1064,0.8
1065,0.44
1066,0.84
1067,0.84
1068,0.56
1069,0.84
1070,0.84
1071,0.76
1072,0.84
1073,0.76
1074,0.64
1075,0.8
1076,0.84
1077,0.8
1078,0.84
1079,0.72
1080,0.76
1081,0.68
1082,0.68
1083,0.8
1084,0.8
1085,0.76
1086,0.76
1087,0.76
1088,0.84
1089,0.8
1090,0.8
1091,0.84
1092,0.76
1093,0.84
1094,0.76
1095,0.84
1096,0.84
1097,0.72
1098,0.76
1099,0.76
1100,0.76
1101,0.76
1102,0.68
1103,0.84
1104,0.84
1105,-1.12
1106,0.72
1107,0.8
1108,0.56
1109,0.76
1110,0.8
1111,0.84
1112,0.68
1113,0.8
1114,0.76
1115,0.84
1116,0.84
1117,0.84
1118,0.68
1119,0.8
1120,0.84
1121,0.8
1122,0.76
1123,0.68
1124,0.84
1125,0.6
1126,0.84
1127,0.6
1128,0.68
1129,0.76
1130,0.76
1131,0.8
1132,0.84
1133,0.8
1134,0.76
1135,0.64
1136,0.8
1137,0.76
1138,0.84
1139,0.76
1140,0.76
1141,0.84
1142,0.8
1143,0.84
1144,0.8
1145,0.84
1146,0.8
1147,0.72
1148,0.76
1149,0.8
1150,0.8
1151,0.8
1152,0.56
1153,0.76
1154,0.72
1155,0.8
1156,0.8
1157,0.84
1158,0.84
1159,0.76
1160,0.84
1161,0.68
1162,0.8
1163,0.8
1164,0.84
1165,0.68
1166,0.84
1167,0.6
1168,0.84
1169,0.52
1170,0.84
1171,0.72
1172,0.8
1173,0.68
1174,0.84
1175,0.68
1176,0.8
1177,0.72
1178,0.76
1179,0.84
1180,0.52
1181,0.76
1182,0.84
1183,0.76
1184,0.28
1185,0.64
1186,0.76
1187,0.72
1188,0.76
1189,0.8
1190,0.8
1191,0.84
1192,0.84
1193,0.8
1194,0.8
1195,0.84
1196,0.8
1197,0.52
1198,0.72
1199,0.76
1200,0.76
1201,0.72
1202,0.8
1203,0.68
1204,0.84
1205,0.72
1206,0.84
1207,0.64
1208,0.8
1209,0.76
1210,0.72
1211,0.84
1212,0.8
1213,0.84
1214,0.4
1215,0.84
1216,0.84
1217,0.64
1218,0.76
1219,0.8
1220,0.72
1221,0.6
1222,0.8
1223,0.76
1224,0.8
1225,0.72
1226,0.84
1227,0.8
1228,0.84
1229,0.84
1230,0.68
1231,0.8
1232,0.84
1233,0.84
1234,-1.36
1235,0.76
1236,0.72
1237,0.8
1238,0.64
1239,0.8
1240,-1.28
1241,0.6
1242,0.84
1243,0.52
1244,0.76
1245,0.4
1246,0.72
1247,0.6
1248,0.36
1249,0.52
1250,0.84
1251,0.84
1252,0.84
1253,0.72
1254,0.8
1255,0.8
1256,0.72
1257,0.76
1258,0.56
1259,0.76
1260,0.8
1261,0.76
1262,0.68
1263,0.72
1264,0.84
1265,0.8
1266,0.68
1267,0.8
1268,0.84
1269,0.72
1270,0.84
1271,0.8
1272,0.84
1273,0.68
1274,0.84
1275,0.76
1276,0.84
1277,0.76
1278,0.84
1279,0.76
1280,0.72
1281,0.84
1282,0.84
1283,0.8
1284,0.84
1285,0.8
1286,0.8
1287,0.84
1288,0.68
1289,0.68
1290,0.76
1291,0.8
1292,0.84
1293,0.68
1294,0.76
1295,0.84
1296,0.8
1297,0.72
1298,0.84
1299,0.72
1300,0.76
1301,0.64
1302,0.76
1303,0.56
1304,0.76
1305,0.72
1306,0.6
1307,0.64
1308,0.68
1309,0.56
1310,0.8
1311,0.68
1312,0.8
1313,0.84
1314,0.84
1315,0.72
1316,0.84
1317,0.6
1318,0.68
1319,0.8
1320,0.72
1321,0.72
1322,0.64
1323,0.6
1324,0.72
1325,0.84
1326,0.64
1327,0.76
1328,0.84
1329,0.64
1330,0.84
1331,0.72
1332,0.84
1333,0.84
1334,0.84
1335,0.68
1336,0.12
1337,0.64
1338,0.72
1339,0.84
1340,0.8
1341,0.76
1342,0.8
1343,0.56
1344,0.84
1345,0.6
1346,0.8
1347,0.84
1348,0.8
1349,0.84
1350,0.76
1351,0.76
1352,0.84
1353,0.76
1354,0.8
1355,0.8
1356,0.48
1357,0.72
1358,0.84
1359,0.8
1360,0.8
1361,0.8
1362,0.68
1363,0.84
1364,0.8
1365,0.72
1366,0.8
1367,0.72
1368,0.68
1369,0.6
1370,0.72
1371,0.76
1372,0.72
1373,0.76
1374,0.84
1375,0.8
1376,0.64
1377,0.84
1378,0.84
1379,0.84
1380,0.84
1381,0.84
1382,0.8
1383,-1.2
1384,0.72
1385,0.8
1386,0.64
1387,0.8
1388,0.76
1389,0.8
1390,0.84
1391,-1.44
1392,0.76
1393,0.6
1394,0.68
1395,0.8
1396,0.8
1397,0.84
1398,0.84
1399,0.8
1400,0.68
1401,0.68
1402,0.68
1403,0.76
1404,0.72
1405,0.8
1406,0.76
1407,0.8
1408,0.8
1409,0.76
1410,0.84
1411,0.84
1412,0.76
1413,0.76
1414,0.84
1415,0.8
1416,0.84
1417,0.32
1418,0.68
1419,0.8
1420,0.76
1421,0.8
1422,0.76
1423,-1.32
1424,0.68
1425,0.64
1426,0.68
1427,0.68
1428,0.84
1429,0.84
1430,0.76
1431,0.84
1432,0.8
1433,0.44
1434,0.6
1435,0.84
1436,0.68
1437,0.64
1438,0.68
1439,0.84
1440,0.76
1441,0.76
1442,0.84
1443,0.76
1444,0.84
1445,0.76
1446,0.84
1447,0.68
1448,0.72
1449,0.8
1450,0.8
1451,0.8
1452,0.76
1453,0.76
1454,0.84
1455,0.72
1456,0.84
1457,0.76
1458,0.84
1459,0.64
1460,0.8
1461,0.32
1462,0.8
1463,0.56
1464,0.64
1465,0.84
1466,0.68
1467,0.76
1468,0.72
1469,0.6
1470,0.68
1471,0.76
1472,0.84
1473,0.84
1474,0.84
1475,0.84
1476,0.76
1477,0.8
1478,0.72
1479,0.84
1480,0.6
1481,0.68
1482,0.76
1483,0.8
1484,0.84
1485,0.68
1486,0.72
1487,0.6
1488,0.84
1489,0.76
1490,0.76
1491,0.76
1492,0.68
1493,0.76
1494,0.8
1495,0.76
1496,0.72
1497,0.76
1498,0.68
1499,0.72
1500,0.84
1501,0.72
1502,0.72
1503,0.76
1504,0.64
1505,0.84
1506,0.64
1507,0.76
1508,0.8
1509,0.84
1510,0.84
1511,0.84
1512,0.8
1513,0.6
1514,0.76
1515,0.8
1516,0.76
1517,0.72
1518,-1.32
1519,0.8
1520,0.76
1521,0.76
1522,0.68
1523,0.76
1524,0.44
1525,0.76
1526,0.76
1527,0.84
1528,0.84
1529,0.76
1530,0.72
1531,0.8
1532,0.76
1533,0.76
1534,0.8
1535,0.48
1536,0.84
1537,0.8
1538,0.84
1539,0.84
1540,0.72
1541,0.8
1542,0.84
1543,0.84
1544,0.68
1545,0.72
1546,0.8
1547,0.52
1548,0.84
1549,0.6
1550,0.84
1551,0.84
1552,0.84
1553,0.72
1554,0.72
1555,0.76
1556,0.76
1557,0.68
1558,0.6
1559,0.84
1560,0.84
1561,0.8
1562,0.84
1563,0.72
1564,0.84
1565,0.6
1566,0.76
1567,0.76
1568,0.76
1569,0.8
1570,0.84
1571,0.76
1572,0.76
1573,0.64
1574,0.72
1575,0.76
1576,0.8
1577,0.56
1578,-1.24
1579,0.84
1580,0.76
1581,0.84
1582,0.68
1583,0.76
1584,0.64
1585,0.72
1586,0.68
1587,0.64
1588,0.84
1589,0.6
1590,0.64
1591,0.84
1592,0.8
1593,0.72
1594,0.56
1595,0.76
1596,-1.2
1597,0.72
1598,-1.32
1599,0.84
1600,0.84
1601,0.84
1602,0.84
1603,0.76
1604,0.76
1605,0.72
1606,0.76
1607,0.8
1608,0.84
1609,0.84
1610,0.84
1611,0.84
1612,0.76
1613,0.44
1614,0.76
1615,0.84
1616,0.84
1617,0.8
1618,0.84
1619,0.68
1620,0.76
1621,0.52
1622,0.84
1623,0.8
1624,0.76
1625,0.72
1626,0.64
1627,0.8
1628,0.84
1629,0.64
1630,0.84
1631,0.64
1632,0.84
1633,0.76
1634,0.56
1635,0.76
1636,0.84
1637,0.76
1638,0.76
1639,0.68
1640,0.84
1641,0.6
1642,0.8
1643,0.76
1644,0.68
1645,0.76
1646,0.84
1647,0.76
1648,0.84
1649,0.48
1650,0.84
1651,0.76
1652,0.8
1653,0.8
1654,0.72
1655,0.56
1656,0.84
1657,0.84
1658,0.84
1659,0.72
1660,0.76
1661,0.8
1662,0.84
1663,0.84
1664,0.84
1665,0.84
1666,0.84
1667,0.76
1668,0.76
1669,0.84
1670,0.8
1671,0.72
1672,0.8
1673,0.64
1674,0.84
1675,0.8
1676,0.6
1677,0.8
1678,0.76
1679,0.8
1680,0.84
1681,0.8
1682,0.84
1683,0.8
1684,0.8
1685,0.84
1686,-1.44
1687,0.76
1688,0.84
1689,0.84
1690,0.8
1691,0.76
1692,0.68
1693,0.84
1694,0.76
1695,0.76
1696,0.8
1697,0.84
1698,0.76
1699,0.72
1700,0.64
1701,0.84
1702,0.84
1703,0.84
1704,0.36
1705,0.76
1706,0.8
1707,0.76
1708,0.8
1709,0.84
1710,0.76
1711,0.68
1712,0.76
1713,0.84
1714,0.72
1715,0.52
1716,0.76
1717,0.68
1718,0.72
1719,-1.24
1720,0.8
1721,0.8
1722,0.76
1723,0.8
1724,0.76
1725,0.76
1726,0.72
1727,0.6
1728,0.68
1729,0.84
1730,0.72
1731,0.64
1732,0.8
1733,0.8
1734,0.6
1735,0.8
1736,0.8
1737,0.68
1738,0.8
1739,0.84
1740,0.76
1741,0.84
1742,0.8
1743,0.76
1744,0.72
1745,0.52
1746,0.84
1747,0.72
1748,0.72
1749,0.84
1750,0.84
1751,0.8
1752,0.8
1753,0.84
1754,0.84
1755,0.8
1756,0.68
1757,0.84
1758,0.72
1759,0.84
1760,0.8
1761,0.84
1762,0.6
1763,0.64
1764,0.8
1765,0.64
1766,0.84
1767,0.84
1768,0.84
1769,0.84
1770,0.84
1771,0.8
1772,0.76
1773,0.84
1774,0.84
1775,0.8
1776,0.72
1777,0.84
1778,0.76
1779,0.84
1780,0.84
1781,0.72
1782,0.72
1783,0.8
1784,0.84
1785,0.52
1786,0.64
1787,0.72
1788,0.6
1789,0.8
1790,0.72
1791,0.64
1792,0.8
1793,0.8
1794,0.68
1795,0.72
1796,0.8
1797,0.8
1798,0.64
1799,0.84
1800,0.84
1801,0.72
1802,0.84
1803,0.84
1804,0.84
1805,0.84
1806,0.84
1807,0.84
1808,0.8
1809,0.72
1810,0.8
1811,0.84
1812,0.6
1813,0.84
1814,0.72
1815,0.76
1816,0.76
1817,0.8
1818,0.8
1819,0.84
1820,0.84
1821,0.72
1822,0.8
1823,0.8
1824,0.76
1825,0.84
1826,0.76
1827,0.72
1828,0.68
1829,0.32
1830,0.76
1831,0.72
1832,0.8
1833,0.84
1834,0.76
1835,0.68
1836,0.76
1837,0.76
1838,-1.2
1839,0.8
1840,0.8
1841,0.76
1842,0.8
1843,0.8
1844,0.84
1845,0.68
1846,0.8
1847,0.8
1848,0.68
1849,-1.32
1850,0.84
1851,0.56
1852,0.8
1853,0.64
1854,0.84
1855,-1.28
1856,0.76
1857,0.64
1858,0.8
1859,0.84
1860,0.76
1861,0.8
1862,0.84
1863,0.8
1864,0.84
1865,0.84
1866,0.68
1867,0.84
1868,0.8
1869,0.56
1870,0.84
1871,0.84
1872,0.8
1873,0.8
1874,0.8
1875,0.68
1876,0.84
1877,0.76
1878,0.84
1879,0.72
1880,0.84
1881,0.72
1882,-1.24
1883,0.72
1884,0.52
1885,0.6
1886,0.76
1887,0.84
1888,0.8
1889,0.84
1890,0.84
1891,0.84
1892,0.8
1893,0.52
1894,0.84
1895,0.72
1896,0.84
1897,0.72
1898,0.72
1899,0.84
1900,0.72
1901,0.76
1902,0.76
1903,0.8
1904,0.84
1905,0.84
1906,0.72
1907,0.4
1908,0.84
1909,0.72
1910,0.84
1911,0.68
1912,0.84
1913,0.8
1914,0.64
1915,0.8
1916,0.72
1917,0.6
1918,0.68
1919,0.84
1920,0.68
1921,0.84
1922,0.72
1923,0.84
1924,0.84
1925,0.8
1926,0.68
1927,0.72
1928,0.84
1929,0.84
1930,0.6
1931,0.76
1932,0.56
1933,0.68
1934,0.76
1935,0.8
1936,0.64
1937,0.84
1938,-1.2
1939,0.8
1940,0.6
1941,0.84
1942,0.76
1943,0.8
1944,0.84
1945,0.64
1946,0.56
1947,0.64
1948,0.76
1949,0.76
1950,0.72
1951,0.76
1952,0.8
1953,0.84
1954,0.72
1955,0.84
1956,0.64
1957,0.8
1958,0.84
1959,0.76
1960,0.68
1961,0.8
1962,0.84
1963,0.76
1964,0.76
1965,0.76
1966,0.72
1967,0.68
1968,0.84
1969,0.76
1970,0.76
1971,0.8
1972,0.72
1973,0.84
1974,0.64
1975,0.84
1976,0.76
1977,0.84
1978,0.84
1979,0.72
1980,0.68
1981,0.84
1982,0.8
1983,0.8
1984,0.8
1985,0.84
1986,0.84
1987,0.72
1988,0.72
1989,0.8
1990,0.84
1991,0.84
1992,0.76
1993,0.8
1994,0.64
1995,0.84
1996,0.72
1997,0.8
1998,0.84
1999,0.72
2000,0.72
2001,0.64
2002,0.72
2003,0.72
2004,0.84
2005,0.84
2006,0.8
2007,0.84
2008,0.8
2009,0.84
2010,0.84
2011,0.84
2012,0.8
2013,0.84
2014,0.76
2015,0.8
2016,-1.24
2017,0.8
2018,0.68
2019,0.8
2020,0.56
2021,0.8
2022,0.72
2023,0.8
2024,0.84
2025,0.68
2026,0.6
2027,0.84
2028,0.72
2029,0.68
2030,0.76
2031,-1.24
2032,0.8
2033,0.76
2034,0.84
2035,0.72
2036,0.76
2037,-1.19209e-07
2038,0.8
2039,0.56
2040,0.68
2041,0.44
2042,0.52
2043,0.68
2044,0.68
2045,0.8
2046,0.76
2047,0.84
2048,-1.12
2049,0.76
2050,0.32
2051,0.76
2052,0.84
2053,0.84
2054,0.72
2055,0.76
2056,0.84
2057,0.76
2058,0.76
2059,0.8
2060,0.84
2061,0.84
2062,0.72
2063,0.84
2064,0.84
2065,0.76
2066,0.8
2067,0.64
2068,0.84
2069,0.76
2070,0.64
2071,0.68
2072,0.76
2073,0.52
2074,0.64
2075,0.84
2076,0.68
2077,0.64
2078,0.68
2079,0.84
2080,0.76
2081,0.72
2082,0.84
2083,0.8
2084,0.8
2085,0.6
2086,0.64
2087,0.72
2088,0.84
2089,0.8
2090,0.84
2091,0.8
2092,0.8
2093,0.72
2094,0.8
2095,0.84
2096,0.52
2097,0.76
2098,0.76
2099,0.8
2100,0.8
2101,0.72
2102,0.72
2103,0.84
2104,0.8
2105,0.44
2106,0.84
2107,0.72
2108,0.76
2109,0.8
2110,0.72
2111,0.8
2112,0.76
2113,0.76
2114,0.76
2115,0.8
2116,0.68
2117,0.68
2118,0.6
2119,0.84
2120,0.84
2121,0.6
2122,0.72
2123,0.6
2124,0.76
2125,0.84
2126,0.68
2127,0.68
