Episode,Cumulative_Reward
406,0.6
407,0.84
408,0.8
409,0.84
410,0.72
411,0.8
412,0.8
413,0.8
414,0.84
415,0.8
416,0.8
417,0.84
418,0.8
419,0.8
420,0.6
421,0.64
422,0.76
423,0.76
424,0.68
425,0.52
426,0.72
427,0.72
428,0.76
429,0.84
430,0.72
431,0.76
432,0.8
433,0.8
434,0.84
435,0.84
436,0.84
437,0.84
438,0.72
439,0.8
440,0.84
441,0.8
442,0.36
443,0.68
444,0.84
445,0.8
446,0.84
447,0.76
448,0.8
449,0.76
450,0.84
451,0.6
452,0.68
453,0.76
454,0.8
455,0.8
456,0.8
457,0.76
458,0.84
459,0.84
460,0.84
461,0.76
462,0.8
463,0.68
464,0.84
465,0.84
466,0.68
467,0.8
468,0.76
469,0.84
470,0.8
471,0.8
472,0.72
473,0.68
474,0.72
475,0.6
476,0.84
477,0.84
478,0.8
479,0.76
480,0.72
481,0.84
482,0.84
483,0.8
484,0.72
485,0.84
486,0.84
487,0.84
488,0.84
489,0.76
490,0.8
491,0.76
492,0.64
493,0.84
494,0.84
495,0.8
496,0.72
497,0.76
498,0.84
499,0.8
500,0.84
501,0.6
502,0.84
503,0.68
504,0.84
505,0.8
506,0.8
507,0.76
508,0.76
509,0.72
510,0.84
511,0.48
512,0.76
513,0.84
514,0.76
515,0.68
516,0.84
517,0.84
518,0.8
519,0.84
520,0.8
521,0.72
522,0.64
523,0.44
524,0.76
525,0.64
526,0.72
527,0.8
528,0.8
529,0.76
530,0.76
531,0.68
532,0.84
533,0.84
534,0.48
535,0.84
536,0.8
537,0.84
538,0.68
539,0.72
540,0.84
541,0.64
542,0.8
543,0.76
544,0.84
545,0.84
546,0.84
547,0.68
548,0.84
549,0.72
550,0.8
551,0.84
552,0.8
553,0.76
554,0.48
555,0.8
556,0.76
557,0.8
558,0.8
559,0.84
560,0.84
561,0.72
562,0.72
563,0.72
564,0.72
565,0.72
566,0.8
567,0.8
568,0.84
569,0.76
570,0.8
571,0.76
572,0.64
573,0.84
574,0.68
575,0.8
576,0.76
577,0.76
578,0.76
579,0.72
580,0.68
581,0.84
582,0.84
583,0.72
584,0.8
585,0.84
586,0.76
587,0.76
588,0.8
589,0.64
590,0.8
591,0.8
592,0.76
593,0.64
594,0.8
595,0.84
596,0.64
597,0.68
598,0.84
599,0.72
600,0.72
601,0.84
602,0.84
603,0.6
604,0.76
605,0.72
606,0.84
607,0.84
608,0.84
609,0.64
610,0.72
611,0.8
612,0.76
613,0.84
614,0.68
615,0.84
616,0.64
617,0.8
618,0.84
619,0.76
620,0.8
621,0.72
622,0.76
623,0.68
624,0.68
625,0.52
626,0.76
627,0.8
628,0.72
629,0.76
630,0.8
631,0.6
632,0.84
633,0.8
634,0.84
635,0.76
636,0.84
637,0.84
638,0.8
639,0.84
640,0.84
641,0.84
642,0.64
643,0.72
644,0.84
645,0.72
646,0.72
647,0.72
648,0.8
649,0.56
650,0.8
651,0.84
652,0.84
653,0.76
654,0.76
655,0.84
656,0.84
657,0.84
658,0.8
659,0.8
660,0.84
661,0.84
662,0.72
663,0.56
664,0.84
665,0.8
666,0.68
667,0.8
668,0.84
669,0.76
670,0.72
671,0.76
672,0.8
673,0.72
674,0.72
675,0.84
676,0.84
677,0.76
678,0.64
679,0.8
680,0.6
681,0.84
682,0.8
683,0.64
684,0.6
685,0.76
686,0.76
687,0.72
688,0.84
689,0.76
690,0.84
691,0.68
692,0.72
693,0.68
694,0.76
695,0.72
696,0.68
697,0.8
698,0.72
699,0.72
700,0.64
701,0.8
702,0.76
703,0.84
704,0.8
705,0.8
706,0.84
707,0.8
708,0.8
709,0.8
710,0.8
711,0.72
712,0.76
713,0.8
714,0.8
715,0.68
716,0.76
717,0.76
718,0.8
719,0.84
720,0.84
721,0.68
722,0.84
723,0.84
724,0.72
725,0.8
726,0.6
727,0.76
728,0.8
729,0.84
730,0.84
731,0.76
732,0.84
733,0.76
734,0.84
735,0.84
736,0.8
737,0.84
738,0.68
739,0.68
740,0.84
741,0.8
742,0.8
743,0.76
744,0.68
745,0.8
746,0.8
747,0.84
748,0.64
749,0.76
750,0.84
751,0.76
752,0.84
753,0.68
754,0.72
755,0.84
756,0.8
757,0.72
758,0.84
759,0.8
760,0.72
761,0.6
762,0.72
763,0.68
764,0.8
765,0.84
766,0.68
767,0.8
768,0.84
769,0.68
770,0.76
771,0.64
772,0.84
773,0.84
774,0.6
775,0.84
776,0.8
777,0.72
778,0.84
779,0.84
780,0.76
781,0.8
782,0.84
783,0.76
784,0.68
785,0.72
786,0.84
787,0.72
788,0.76
789,0.8
790,0.8
791,-1.28
792,0.64
793,0.8
794,0.8
795,0.84
796,0.84
797,0.8
798,0.84
799,0.52
800,0.84
801,0.8
802,0.76
803,0.8
804,0.76
805,0.8
806,0.76
807,0.56
808,0.84
809,0.76
810,0.84
811,0.6
812,0.84
813,0.68
814,0.8
815,0.8
816,0.8
817,0.72
818,0.8
819,0.8
820,0.72
821,0.84
822,0.72
823,0.84
824,0.72
825,0.72
826,0.8
827,0.64
828,0.84
829,0.76
830,0.84
831,0.68
832,0.84
833,0.76
834,0.84
835,0.72
836,0.84
837,0.84
838,0.8
839,0.8
840,0.76
841,0.84
842,0.8
843,0.56
844,0.56
845,0.84
846,0.76
847,0.8
848,0.84
849,0.8
850,0.8
851,0.76
852,0.84
853,0.84
854,0.84
855,0.72
856,0.72
857,-1.24
858,0.76
859,0.68
860,0.64
861,-1.2
862,0.68
863,0.84
864,0.68
865,0.8
866,0.84
867,0.68
868,0.76
869,0.76
870,0.72
871,0.76
872,0.56
873,0.84
874,0.76
875,0.8
876,0.8
877,0.84
878,0.84
879,0.84
880,0.84
881,0.68
882,0.8
883,0.72
884,-1.4
885,0.72
886,0.84
887,0.84
888,0.8
889,0.8
890,0.8
891,-1.32
892,0.8
893,0.72
894,0.76
895,0.76
896,0.76
897,0.76
898,0.8
899,0.84
900,0.72
901,0.8
902,0.76
903,0.8
904,0.76
905,0.76
906,0.76
907,0.84
908,0.8
909,0.84
910,0.72
911,0.76
912,0.64
913,0.56
914,0.84
915,0.68
916,0.72
917,0.8
918,0.76
919,0.8
920,0.52
921,0.64
922,0.76
923,0.84
924,0.8
925,0.8
926,0.68
927,0.76
928,0.76
929,0.68
930,0.8
931,0.84
932,0.84
933,0.84
934,0.76
935,0.8
936,0.84
937,0.6
938,0.84
939,0.8
940,0.76
941,0.72
942,0.84
943,0.72
944,0.76
945,0.68
946,0.72
947,0.84
948,0.8
949,0.84
950,0.76
951,0.72
952,0.72
953,0.8
954,0.72
955,0.76
956,0.76
957,0.72
958,0.76
959,0.56
960,0.8
961,0.84
962,0.64
963,0.76
964,0.84
965,0.76
966,0.84
967,0.72
968,0.84
969,0.68
970,0.76
971,0.56
972,0.72
973,0.8
974,0.72
975,0.8
976,0.84
977,0.84
978,0.68
979,0.76
980,0.76
981,0.84
982,0.76
983,0.72
984,0.68
985,0.8
986,0.84
987,0.84
988,0.76
989,0.84
990,0.72
991,0.76
992,0.84
993,0.72
994,0.8
995,0.76
996,0.84
997,0.84
998,0.72
999,0.84
1000,0.8
1001,0.76
1002,0.84
1003,-1.28
1004,0.56
1005,0.84
1006,0.8
1007,0.56
1008,0.84
1009,0.6
1010,0.76
1011,0.8
1012,0.56
1013,0.8
1014,0.8
1015,0.84
1016,0.8
1017,-1.32
1018,0.8
1019,0.76
1020,0.76
1021,0.76
1022,0.68
1023,0.72
1024,0.84
1025,0.76
1026,0.84
1027,0.8
1028,0.76
1029,0.48
1030,0.84
1031,-1.24
1032,0.8
1033,0.84
1034,0.8
1035,0.76
1036,0.8
1037,0.84
1038,0.84
1039,0.8
1040,0.84
1041,0.8
1042,0.84
1043,0.6
1044,0.84
1045,0.84
1046,0.76
1047,0.64
1048,0.72
1049,0.84
1050,-1.36
1051,0.8
1052,0.84
1053,-1.24
1054,0.64
1055,0.72
1056,0.84
1057,0.76
1058,0.8
1059,0.8
1060,0.8
1061,0.8
1062,0.68
1063,0.8
1064,0.8
1065,0.68
1066,0.8
1067,0.72
1068,0.84
1069,0.72
1070,0.84
1071,0.76
1072,0.76
1073,0.76
1074,0.8
1075,0.8
1076,0.68
1077,0.76
1078,0.76
1079,0.72
1080,0.8
1081,0.84
1082,0.8
1083,0.8
1084,0.8
1085,0.64
1086,0.84
1087,0.8
1088,0.84
1089,0.8
1090,0.8
1091,0.84
1092,0.8
1093,0.84
1094,0.8
1095,0.84
1096,0.84
1097,0.76
1098,0.8
1099,0.64
1100,0.84
1101,0.8
1102,0.8
1103,0.8
1104,0.8
1105,0.64
1106,0.72
1107,0.68
1108,0.6
1109,0.76
1110,-1.32
1111,0.68
1112,0.64
1113,0.76
1114,0.72
1115,0.76
1116,0.6
1117,0.84
1118,0.8
1119,0.72
1120,0.72
1121,0.6
1122,0.84
1123,0.8
1124,0.44
1125,0.76
1126,0.76
1127,-1.24
1128,0.6
1129,0.8
1130,0.84
1131,0.76
1132,0.68
1133,0.64
1134,0.56
1135,0.8
1136,0.84
1137,0.64
1138,0.56
1139,0.56
1140,0.84
1141,0.76
1142,0.72
1143,0.72
1144,0.8
1145,0.84
1146,0.84
1147,0.84
1148,0.84
1149,0.84
1150,0.76
1151,0.8
1152,0.84
1153,0.76
1154,0.84
1155,0.68
1156,0.84
1157,0.52
1158,0.56
1159,0.72
1160,0.84
1161,0.84
1162,0.84
1163,0.84
1164,0.64
1165,0.84
1166,0.84
1167,0.84
1168,0.8
1169,0.8
1170,0.8
1171,0.72
1172,0.72
1173,0.76
1174,0.76
1175,0.84
1176,0.8
1177,0.44
1178,0.72
1179,0.64
1180,0.76
1181,0.72
1182,0.68
1183,0.68
1184,0.72
1185,0.8
1186,0.76
1187,0.64
1188,0.84
1189,0.76
1190,0.72
1191,0.84
1192,0.72
1193,0.8
1194,0.84
1195,0.72
1196,0.8
1197,0.8
1198,0.84
1199,0.8
1200,0.64
1201,0.8
1202,0.72
1203,0.64
1204,0.84
1205,0.8
1206,0.8
1207,0.6
1208,0.8
1209,0.8
1210,0.64
1211,0.68
1212,0.8
1213,0.8
1214,0.84
1215,0.8
1216,0.8
1217,0.64
1218,0.84
1219,0.76
1220,0.76
1221,0.8
1222,0.84
1223,0.8
1224,0.72
1225,0.64
1226,0.84
1227,0.8
1228,0.52
1229,0.64
1230,0.8
1231,0.8
1232,0.84
1233,0.84
1234,0.84
1235,0.84
1236,0.84
1237,0.84
1238,0.76
1239,0.84
1240,0.76
1241,0.84
1242,0.84
1243,0.68
1244,0.8
1245,0.72
1246,0.84
1247,0.8
1248,0.8
1249,0.72
1250,0.76
1251,0.76
1252,0.84
1253,0.76
1254,0.8
1255,0.68
1256,0.68
1257,0.8
1258,0.72
1259,0.84
1260,0.76
1261,0.84
1262,0.84
1263,0.64
1264,0.8
1265,0.8
1266,0.8
1267,0.76
1268,0.8
1269,0.76
1270,0.84
1271,0.8
1272,0.84
1273,0.84
1274,0.76
1275,0.84
1276,0.68
1277,0.8
1278,0.8
1279,0.76
1280,0.8
1281,0.68
1282,0.76
1283,0.84
1284,0.84
1285,0.72
1286,0.68
1287,0.72
1288,0.8
1289,0.64
1290,0.8
1291,0.8
1292,0.76
1293,0.52
1294,0.72
1295,0.76
1296,0.84
1297,0.84
1298,0.84
1299,0.8
1300,0.76
1301,0.52
1302,0.64
1303,0.84
1304,0.84
1305,0.84
1306,0.8
1307,0.84
1308,0.84
1309,0.56
1310,0.72
1311,0.76
1312,0.68
1313,0.84
1314,0.84
1315,0.68
1316,0.8
1317,0.84
1318,0.68
1319,0.72
1320,0.84
1321,0.68
1322,0.84
1323,0.76
1324,0.8
1325,0.8
1326,0.8
1327,0.52
1328,0.64
1329,0.64
1330,0.72
1331,0.76
1332,0.84
1333,0.76
1334,0.72
1335,0.76
1336,0.76
1337,0.72
1338,0.76
1339,0.76
1340,0.8
1341,0.84
1342,0.76
1343,0.6
1344,0.8
1345,0.84
1346,0.8
1347,0.76
1348,0.72
1349,0.64
1350,0.72
1351,0.8
1352,0.8
1353,0.8
1354,0.76
1355,0.76
1356,0.68
1357,0.72
1358,0.84
1359,0.76
1360,0.8
1361,0.8
1362,0.84
1363,0.76
1364,0.8
1365,0.84
1366,0.72
1367,0.8
1368,0.72
1369,0.76
1370,0.8
1371,0.8
1372,0.64
1373,0.76
1374,0.8
1375,0.8
1376,0.8
1377,0.8
1378,0.72
1379,0.8
1380,0.84
1381,0.84
1382,0.72
1383,0.76
1384,0.84
1385,0.8
1386,0.8
1387,0.84
1388,0.72
1389,0.48
1390,0.8
1391,0.64
1392,0.84
1393,0.72
1394,0.84
1395,0.8
1396,0.76
1397,0.84
1398,0.84
1399,0.8
1400,0.84
1401,0.8
1402,0.64
1403,0.84
1404,0.84
1405,0.84
1406,0.76
1407,0.76
1408,0.68
1409,0.68
1410,0.76
1411,0.4
1412,0.84
1413,0.68
1414,0.84
1415,0.6
1416,0.76
1417,0.84
1418,0.84
1419,0.8
1420,0.84
1421,0.8
1422,0.72
1423,-1.32
1424,0.76
1425,0.8
1426,0.8
1427,0.84
1428,0.84
1429,0.76
1430,0.72
1431,0.84
1432,0.84
1433,0.84
1434,0.84
1435,0.84
1436,0.76
1437,0.8
1438,0.64
1439,0.84
1440,-1.36
1441,0.64
1442,0.84
1443,0.76
1444,0.84
1445,0.84
1446,0.72
1447,0.72
1448,0.68
1449,0.76
1450,0.72
1451,0.84
1452,0.72
1453,0.6
1454,0.84
1455,0.8
1456,0.8
1457,0.8
1458,0.84
1459,0.72
1460,0.76
1461,0.8
1462,0.68
1463,0.76
1464,0.84
1465,0.72
1466,0.64
1467,0.8
1468,0.72
1469,0.76
1470,0.68
1471,0.72
1472,0.64
1473,0.84
1474,0.8
1475,0.64
1476,0.8
1477,0.84
1478,0.8
1479,0.76
1480,0.8
1481,0.84
1482,0.68
1483,0.8
1484,0.76
1485,0.64
1486,0.84
1487,0.68
1488,0.84
1489,0.56
1490,0.72
1491,0.72
1492,0.56
1493,0.64
1494,0.76
1495,0.84
1496,0.6
1497,0.84
1498,0.8
1499,0.84
1500,0.72
1501,0.84
1502,0.68
1503,0.76
1504,0.76
1505,0.8
1506,0.76
1507,0.84
1508,0.68
1509,0.84
1510,0.64
1511,0.76
1512,0.8
1513,0.68
1514,0.68
1515,0.84
1516,0.8
1517,0.8
1518,0.8
1519,0.8
1520,0.84
1521,0.8
1522,0.64
1523,0.8
1524,0.84
1525,0.76
1526,0.84
1527,0.72
1528,0.6
1529,0.8
1530,0.8
1531,0.64
1532,0.8
1533,0.76
1534,0.72
1535,0.72
1536,0.8
1537,0.68
1538,0.68
1539,0.64
1540,0.68
1541,0.76
1542,0.84
1543,0.24
1544,0.84
1545,0.76
1546,0.76
1547,0.76
1548,0.84
1549,0.72
1550,0.8
1551,0.76
1552,0.84
1553,0.6
1554,0.76
1555,0.84
1556,0.8
1557,-1.6
1558,0.68
1559,0.72
1560,0.8
1561,0.68
1562,0.76
1563,0.84
1564,0.84
1565,0.76
1566,0.72
1567,0.8
1568,0.76
1569,0.8
1570,0.68
1571,0.64
1572,0.8
1573,0.76
1574,0.56
1575,0.76
1576,0.8
1577,0.84
1578,0.8
1579,0.76
1580,0.8
1581,0.84
1582,0.76
1583,0.8
1584,0.84
1585,0.8
1586,0.72
1587,0.84
1588,0.76
1589,0.84
1590,0.76
1591,0.84
1592,0.76
1593,0.64
1594,0.8
1595,0.8
1596,0.68
1597,0.76
1598,0.84
1599,0.84
1600,0.8
1601,0.8
1602,0.84
1603,0.76
1604,0.84
1605,0.72
1606,0.8
1607,0.8
1608,0.76
1609,0.76
1610,0.56
1611,0.8
1612,0.84
1613,0.8
1614,0.8
1615,0.84
1616,0.8
1617,0.84
1618,-1.2
1619,0.6
1620,0.84
1621,0.84
1622,0.84
1623,0.56
1624,0.72
1625,0.76
1626,0.84
1627,0.64
1628,0.8
1629,0.8
1630,0.76
1631,0.84
1632,0.72
1633,0.48
1634,0.8
1635,0.56
1636,0.36
1637,0.8
1638,0.84
1639,0.8
1640,0.76
1641,0.6
1642,0.72
1643,0.72
1644,0.68
1645,0.84
1646,0.84
1647,0.6
1648,0.76
1649,0.64
1650,0.84
1651,0.44
1652,0.8
1653,0.84
1654,0.8
1655,0.76
1656,0.84
1657,0.76
1658,0.76
1659,0.64
1660,0.72
1661,0.84
1662,0.76
1663,0.8
1664,0.76
1665,0.64
1666,0.64
1667,0.36
1668,0.84
1669,0.72
1670,0.72
1671,0.8
1672,0.8
1673,0.48
1674,0.8
1675,0.8
1676,0.76
1677,0.8
1678,0.84
1679,0.72
1680,0.76
1681,0.84
1682,0.84
1683,0.72
1684,0.76
1685,0.72
1686,0.68
1687,0.84
1688,0.8
1689,0.76
1690,0.8
1691,0.76
1692,0.84
1693,0.84
1694,0.76
1695,0.8
1696,0.76
1697,0.8
1698,0.8
1699,0.72
1700,0.84
1701,-1.44
1702,0.76
1703,0.84
1704,0.76
1705,0.64
1706,0.8
1707,0.64
1708,0.76
1709,0.72
1710,0.72
1711,0.68
1712,0.76
1713,0.84
1714,0.76
1715,0.56
1716,0.8
1717,-1.32
1718,0.72
1719,0.68
1720,0.84
1721,0.84
1722,0.84
1723,0.72
1724,0.4
1725,0.8
1726,0.84
1727,0.72
1728,-0.28
1729,0.84
1730,0.76
1731,0.6
1732,0.8
1733,0.84
1734,0.68
1735,0.72
1736,0.8
1737,0.8
1738,0.84
1739,0.72
1740,0.16
1741,0.44
1742,0.8
1743,0.68
1744,0.84
1745,0.76
1746,0.84
1747,0.84
1748,0.84
1749,0.64
1750,0.76
1751,0.68
1752,0.72
1753,0.76
1754,0.76
1755,0.64
1756,0.72
1757,0.8
1758,0.76
1759,0.68
1760,0.48
1761,0.84
1762,0.84
1763,0.76
1764,0.84
1765,0.84
1766,0.8
1767,0.76
1768,0.6
1769,0.72
1770,0.36
1771,0.52
1772,0.68
1773,0.76
1774,0.8
1775,0.76
1776,0.76
1777,0.72
1778,0.72
1779,0.64
1780,0.76
1781,0.72
1782,0.84
1783,0.6
1784,0.76
1785,-1.28
1786,0.44
1787,0.84
1788,0.84
1789,0.8
1790,0.84
1791,0.76
1792,0.64
1793,0.68
1794,0.76
1795,0.76
1796,0.72
1797,0.8
1798,0.84
1799,0.84
1800,0.84
1801,0.72
1802,0.76
1803,0.8
1804,0.8
1805,0.8
1806,0.68
1807,0.68
1808,0.76
1809,0.84
1810,0.68
1811,0.8
1812,0.68
1813,0.52
1814,0.6
1815,0.72
1816,0.72
1817,0.68
1818,0.84
1819,0.8
1820,0.72
1821,0.8
1822,0.84
1823,0.84
1824,0.72
1825,0.64
1826,0.56
1827,0.8
1828,0.76
1829,0.84
1830,0.84
1831,0.8
1832,0.8
1833,0.72
1834,0.84
1835,0.8
1836,0.76
1837,0.84
1838,0.84
1839,0.84
1840,0.8
1841,0.8
1842,0.76
1843,0.8
1844,0.68
1845,0.8
1846,0.64
1847,0.8
1848,0.8
1849,0.72
1850,0.72
1851,0.76
1852,0.8
1853,0.8
1854,0.84
1855,0.76
1856,0.76
1857,0.76
1858,0.68
1859,0.72
1860,0.8
1861,0.72
1862,-1.28
1863,0.76
1864,0.8
1865,0.84
1866,0.6
1867,0.76
1868,0.56
1869,0.8
1870,0.76
1871,0.8
1872,0.8
1873,0.76
1874,0.84
1875,0.8
1876,0.72
1877,0.84
1878,0.8
1879,0.84
1880,0.84
1881,0.68
1882,0.64
1883,0.6
1884,0.8
1885,0.84
1886,0.84
1887,0.68
1888,0.68
1889,0.68
1890,0.64
1891,0.8
1892,0.72
1893,0.64
1894,0.84
1895,0.8
1896,0.76
1897,0.76
1898,0.68
1899,0.84
1900,0.64
1901,-1.36
1902,0.68
1903,0.84
1904,0.56
1905,0.8
1906,0.64
1907,0.76
1908,0.72
1909,0.72
1910,0.8
1911,0.84
1912,0.76
1913,0.76
1914,0.8
1915,0.84
1916,0.84
1917,0.68
1918,0.8
1919,0.68
1920,0.84
1921,0.76
1922,0.72
1923,0.76
1924,0.68
1925,0.8
1926,0.84
1927,0.84
1928,0.8
1929,0.84
1930,0.8
1931,0.72
1932,0.76
1933,0.8
1934,0.76
1935,0.76
1936,0.68
1937,0.8
1938,0.84
1939,0.84
1940,0.68
1941,0.76
1942,0.76
1943,0.8
1944,0.72
1945,0.72
1946,0.76
1947,0.76
1948,0.76
1949,-1.36
1950,0.8
1951,0.68
1952,0.84
1953,0.76
1954,0.72
1955,0.76
1956,0.8
1957,0.6
1958,0.72
1959,0.8
1960,0.76
1961,0.84
1962,0.72
1963,0.8
1964,0.84
1965,0.72
1966,0.84
1967,0.64
1968,0.84
1969,0.76
1970,0.8
1971,0.6
1972,0.84
1973,0.68
1974,0.8
1975,0.8
1976,-1.36
1977,0.8
1978,0.84
1979,0.8
1980,0.84
1981,0.8
1982,0.76
1983,0.8
1984,0.56
1985,0.84
1986,0.84
1987,0.72
1988,0.76
1989,0.6
1990,0.72
1991,0.68
1992,0.8
1993,0.56
1994,0.84
1995,0.84
1996,0.84
1997,0.72
1998,0.84
1999,0.84
2000,0.76
2001,0.8
2002,0.84
2003,0.72
2004,0.68
2005,0.8
2006,0.76
2007,0.8
2008,0.84
2009,0.8
2010,0.84
2011,0.68
2012,0.56
2013,0.76
2014,0.84
2015,0.76
2016,0.72
2017,0.68
2018,0.76
2019,0.68
2020,0.76
2021,0.76
2022,0.72
2023,0.76
2024,0.8
2025,0.76
2026,0.84
2027,0.72
2028,0.72
2029,0.64
2030,0.84
2031,0.68
2032,0.84
2033,0.84
2034,0.68
2035,0.84
2036,0.84
2037,0.8
2038,0.8
2039,0.84
2040,0.84
2041,0.72
2042,0.76
2043,0.64
2044,0.72
2045,0.72
2046,0.72
2047,0.84
2048,0.8
2049,0.8
2050,0.68
2051,0.84
2052,0.84
2053,0.72
2054,-1.28
2055,0.76
2056,0.56
2057,0.84
2058,0.76
2059,0.84
2060,0.76
2061,0.72
2062,0.72
2063,0.72
2064,0.76
2065,0.84
2066,0.8
2067,0.8
2068,-1.2
2069,0.64
2070,0.84
2071,0.84
2072,0.84
2073,0.68
2074,0.84
2075,0.76
2076,0.8
2077,0.64
2078,0.76
2079,0.84
2080,0.6
2081,0.76
2082,0.84
2083,0.72
2084,0.8
2085,0.76
2086,0.72
2087,0.64
2088,0.64
2089,0.8
2090,0.84
2091,0.84
2092,0.8
2093,0.76
2094,0.72
2095,0.84
2096,0.68
2097,0.84
2098,0.8
2099,0.84
2100,0.8
2101,0.84
2102,0.84
2103,0.64
2104,0.72
2105,0.64
2106,0.84
2107,0.84
2108,0.84
2109,0.84
2110,0.68
2111,0.76
2112,0.6
2113,0.8
2114,0.8
2115,0.76
2116,0.76
2117,0.84
2118,0.84
2119,0.76
2120,0.72
2121,0.84
2122,0.72
2123,0.56
2124,0.76
2125,0.76
2126,0.84
2127,0.76
2128,0.8
2129,0.8
2130,0.76
2131,0.68
